case_order,case_role,series_id,family,subgroup,dataset,signal_name,point_index,time,raw_value,label,valid_f1_max,valid_auprc,valid_vus_pr,oracle_visualization_only,rel_score,rel_smoothed_score,rel_score_sha256,rel_f1_winning_alpha,rel_f1_threshold_evaluator_only,rel_prediction_interval_id,rel_prediction_metadata_available,ihp_score,ihp_smoothed_score,ihp_score_sha256,ihp_f1_winning_alpha,ihp_f1_threshold_evaluator_only,ihp_prediction_interval_id,ihp_prediction_metadata_available,rel_nctp_score,rel_nctp_smoothed_score,rel_nctp_score_sha256,rel_nctp_f1_winning_alpha,rel_nctp_f1_threshold_evaluator_only,rel_nctp_prediction_interval_id,rel_nctp_prediction_metadata_available,full_score,full_smoothed_score,full_score_sha256,full_f1_winning_alpha,full_f1_threshold_evaluator_only,full_prediction_interval_id,full_prediction_metadata_available
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,200,201,-582.67933312303,0,True,True,True,True,0.04553588748811255,0.049331959729681164,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,0,True,0.04808136041373959,0.05130462468724829,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,0,True,0.02509402916908368,0.027476500986593853,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.02583122912141584,0.02824846708477963,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,201,202,-632.921996826853,0,True,True,True,True,0.04512809702714286,0.04883738764702442,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04756431728634339,0.050864588522431343,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.02509402916908368,0.027196210184530896,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.02583122912141584,0.027964086147910325,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,202,203,-652.425677871615,0,True,True,True,True,0.04473285533558085,0.04835450149273248,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04707045994085533,0.050418220454006506,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.02509402916908368,0.026948894770946585,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.02583122912141584,0.027713161791849832,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,203,204,-549.831833162363,0,True,True,True,True,0.044348825395653796,0.047883245481307624,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04660115306859553,0.049969153702778026,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.02509402916908368,0.0267306752883727,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.02583122912141584,0.02749175794826756,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,204,205,-587.172250936991,0,True,True,True,True,0.043984279076057994,0.04742454355127496,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04616057969395003,0.04952108617232446,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.02509402916908368,0.02653812868610202,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.02583122912141584,0.027296401615695368,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,205,206,-529.901567202386,0,True,True,True,True,0.04370013396887322,0.04698637771804845,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04582448476089356,0.049086191888623946,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.02516488060587252,0.026376570088426938,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025855069424191558,0.027126833122576195,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,206,207,-433.289859559889,0,True,True,True,True,0.043577730901479185,0.04658536044550865,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.0457116963090341,0.04868919240866998,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.02625806153792821,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.026986904173851235,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,207,208,-459.1722368295201,0,True,True,True,True,0.04358752118674704,0.046232673473887896,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.045772434647575876,0.048346044436774864,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.026153495169841244,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.02686343745438821,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,208,209,-460.84690350172,0,True,True,True,True,0.04363439231988309,0.04592699333812129,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04585854917105774,0.04805339793492451,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.02606123072741168,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.026754496231332737,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,209,210,-574.4489230366639,0,True,True,True,True,0.043705076564617584,0.04566559136476691,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04595848508997639,0.04780693760022379,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.025979820925268036,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.02665837162275448,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,210,211,-697.101677463917,0,True,True,True,True,0.043793060332676804,0.045445293596284984,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04607548823507662,0.047603237674911675,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.02590798874690607,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.026573555791656104,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,211,212,-838.611053637851,0,True,True,True,True,0.04390253275259025,0.04526379232055565,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.0462100062898312,0.04743932810019583,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.02584460741305733,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.026498718293628185,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,212,213,-824.2294804761259,0,True,True,True,True,0.044026334865664186,0.04511820909056803,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04636588448889512,0.04731304061651306,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.025788682706720245,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.02643268520713301,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,213,214,-896.317857580146,0,True,True,True,True,0.044162571326431366,0.0450057811183164,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.046530625593734394,0.04722099179030358,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.025369247409193392,0.02573933737759932,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.025937437058420706,0.026374420719049073,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,214,215,-778.8679993954249,0,True,True,True,True,0.04410742861615025,0.044900092588649576,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04650373955421541,0.047136609174293034,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.02502387022392149,0.02565516477128411,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026397255714473274,0.026377107189098983,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,215,216,-701.941360715831,0,True,True,True,True,0.043822480291978196,0.0447733146713939,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04624205132941262,0.04703136707489515,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.025563109329116773,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026400843313438376,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,216,217,-569.7698651619339,0,True,True,True,True,0.043471201689589074,0.04462012490882838,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04591239995904341,0.04689972388479473,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.025481883938969153,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026421786952561355,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,217,218,-472.312766845017,0,True,True,True,True,0.04313124830869881,0.044444962955871706,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04559166325606867,0.04674583439906203,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.02541021447707422,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026440266634140445,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,218,219,-345.89359211513,0,True,True,True,True,0.042801422837751554,0.04425160529491615,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.0452787698411799,0.046573238568722745,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.02534697671657872,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026456572235533757,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,219,220,-386.061783475109,0,True,True,True,True,0.042480098239750075,0.044043192700190505,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.0449732289292313,0.046385002140547076,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.025291178692612118,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026470959530880796,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,220,221,-283.16484321983,0,True,True,True,True,0.04216760057211263,0.04382253480276936,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04467676536456265,0.04618403310807812,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.025241945142053364,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026483654203245825,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,221,222,-399.067515292124,0,True,True,True,True,0.0418641806093931,0.043592140191783715,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.044391699502654196,0.04597317033096924,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024872693512863128,0.025198503773913295,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026578864245983436,0.026494855384744373,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,222,223,-546.365481723401,0,True,True,True,True,0.041512622001614694,0.04334749099294012,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.044042590509416946,0.04574604329313939,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.024346858977218572,0.025098310268419726,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.026031450519037762,0.026440337165249437,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,223,224,-576.707264510526,0,True,True,True,True,0.04090535730806371,0.043060181147660345,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04337307566080454,0.045466870630511566,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.024684056398489883,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.02605170273898012,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,224,225,-675.01146291363,0,True,True,True,True,0.040063209706834295,0.04270759627226884,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.0424049791320815,0.045106648101284286,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.024318538277963618,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.025708790009919016,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,225,226,-700.7130103911501,0,True,True,True,True,0.03924572166731813,0.042300316906980315,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.04144915788919597,0.044676355135156026,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.02399602228926402,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.025406219954865146,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,226,227,-739.487793997065,0,True,True,True,True,0.03847150969662847,0.04184986899987989,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.040509028336234286,0.04418608139410618,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.023711449358058526,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.025139246376876475,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,227,228,-647.320204717389,0,True,True,True,True,0.037770063381847636,0.04136989186834649,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.039593696366338325,0.04364580080260386,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.02346035559523018,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.024903681455121788,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,228,229,-642.290702571064,0,True,True,True,True,0.03712023288601405,0.04086993198807191,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.03871593926005549,0.0430658170917156,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.023238802275087542,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.024695830053573557,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,229,230,-562.359508674142,0,True,True,True,True,0.036534829264166215,0.04035991990290638,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.0379067175462403,0.04245886420401244,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.023043314051432295,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.024512431758089846,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,230,231,-596.157448758814,0,True,True,True,True,0.03599675372981677,0.03984660623548393,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.037177795128911506,0.04183756195988274,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.021577152374018436,0.022870824442324734,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.023136944541962478,0.02435060973266305,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,231,232,-573.58385259078,0,True,True,True,True,0.035520298745915085,0.03933762888376983,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.03656478440147446,0.04121723518830515,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.020588485600775735,0.022602313990377727,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.02173827288538517,0.0240432759859244,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
0,representative_positive,YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,YAHOOA4,A4Benchmark-TS92,232,233,-633.927238326795,0,True,True,True,True,0.035104048619823205,0.03883956061742306,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,0.1,0.0491138078914545,-1,True,0.03605813053690806,0.04061028169990536,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,0.1,0.0509367300899375,-1,True,0.019822833107443316,0.022275316239444197,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,0.1,0.032277994711211,-1,True,0.0206641409948019,0.02364573069285108,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,0.1,0.0327968748079542,-1,True
